Ambulance_ID,Ambulance_Type,Latitude,Longitude,Availability
AMB_0808,Critical Care,26.802124132931603,75.75224882648806,Maintenance
AMB_0809,Advanced Life Support,26.835877357629982,75.69118624008121,Available
AMB_0810,Critical Care,26.951741656763172,75.72244387569808,Available
AMB_0811,Advanced Life Support,26.936532999201642,75.84919432417792,Available
AMB_0812,Basic Life Support,26.861201017926064,75.7529973786119,Available
AMB_0813,Advanced Life Support,26.921151115902536,75.67567234980095,Busy
AMB_0814,Critical Care,26.76780969791991,75.78487977109027,Available
AMB_0815,Critical Care,26.98779002910358,75.91213880852834,Available
AMB_0816,Basic Life Support,26.898205019113146,75.7825940013306,Busy
AMB_0817,Critical Care,26.94150133483705,75.92740085138334,Available
AMB_0818,Critical Care,26.790269180600493,75.88635706792383,Available
AMB_0819,Basic Life Support,26.85979975877173,75.99406009918806,Busy
AMB_0820,Basic Life Support,26.947026542321755,75.77191163778133,Busy
AMB_0821,Critical Care,26.99966866246807,75.76371281204801,Available
AMB_0822,Basic Life Support,26.945199101203944,75.86920865782123,Available
AMB_0823,Advanced Life Support,26.870572259373176,75.93404921530372,Available
AMB_0824,Advanced Life Support,26.785091840730857,75.70264341688025,Available
AMB_0825,Basic Life Support,26.91752614483372,75.8325356179167,Available
AMB_0826,Basic Life Support,26.95975220765011,75.92250293696492,Available
AMB_0827,Advanced Life Support,26.795691389309194,75.68805861756573,Available
AMB_0828,Advanced Life Support,26.972508436248976,75.88405267163458,Available
AMB_0829,Advanced Life Support,26.775397567594766,75.68482314132255,Available
AMB_0830,Advanced Life Support,26.88430616304992,75.91300753791033,Available
AMB_0831,Basic Life Support,26.779631852903258,75.99089495226185,Available
AMB_0832,Basic Life Support,26.88342943228341,75.72836041236441,Maintenance
AMB_0833,Advanced Life Support,26.947324138650526,75.65488127013778,Available
AMB_0834,Advanced Life Support,26.885114175502245,75.87179421633607,Available
AMB_0835,Basic Life Support,26.80465591124683,75.99820056518776,Available
AMB_0836,Advanced Life Support,26.941523365096543,75.93377617173438,Available
AMB_0837,Basic Life Support,26.85080096227882,75.78947809589317,Busy
AMB_0838,Basic Life Support,26.883426115479704,75.96913370517295,Available
AMB_0839,Advanced Life Support,26.7612747756195,75.69691987607345,Available
AMB_0840,Advanced Life Support,26.826339868360716,75.84241957087089,Available
AMB_0841,Advanced Life Support,26.82950728029198,75.93504640649672,Available
AMB_0842,Basic Life Support,26.80306160961925,75.77551277580048,Available
AMB_0843,Basic Life Support,26.906802809467624,75.87964037635862,Available
AMB_0844,Basic Life Support,26.960649335891436,75.86798552414909,Busy
AMB_0845,Basic Life Support,26.98731133996363,75.92815655691811,Available
AMB_0846,Basic Life Support,26.837124011385416,75.8788887412331,Busy
AMB_0847,Critical Care,26.884940628630375,75.76143355977767,Busy
AMB_0848,Basic Life Support,26.975210067401772,75.87200246204296,Available
AMB_0849,Critical Care,26.876898254747662,75.76210757229927,Available
AMB_0850,Advanced Life Support,26.961746207816283,75.9789599954657,Busy
AMB_0851,Critical Care,26.805546749341108,75.8665242672943,Available
AMB_0852,Advanced Life Support,26.850458468957513,75.8440047472344,Available
AMB_0853,Critical Care,26.956299921115473,75.74078715154184,Available
AMB_0854,Advanced Life Support,26.78910610593613,75.87739837704376,Busy
AMB_0855,Advanced Life Support,26.801331943152455,75.83736427037437,Busy
AMB_0856,Basic Life Support,26.75023278061956,75.71041584742302,Busy
AMB_0857,Basic Life Support,26.957485019947196,75.75866003731316,Maintenance
AMB_0858,Basic Life Support,26.86292724627827,75.89758085096516,Available
AMB_0859,Critical Care,26.801052280957727,75.75387279216861,Available
AMB_0860,Basic Life Support,26.93483193492618,75.82872459265464,Available
AMB_0861,Basic Life Support,26.7586209651322,75.91058573913035,Available
AMB_0862,Critical Care,26.767695911654272,75.8275276606245,Available
AMB_0863,Basic Life Support,26.983401522035052,75.7114914986115,Available
AMB_0864,Basic Life Support,26.911867396685516,75.84926226010622,Available
AMB_0865,Basic Life Support,26.98310665658312,75.90781626020386,Available
AMB_0866,Advanced Life Support,26.8702020233262,75.67664452952134,Busy
AMB_0867,Advanced Life Support,26.96518974783371,75.84446424883104,Busy
AMB_0868,Advanced Life Support,26.765934661619305,75.9011331751202,Available
AMB_0869,Advanced Life Support,26.975577137985965,75.94917904677713,Busy
AMB_0870,Advanced Life Support,26.75777929148927,75.98076059807414,Available
AMB_0871,Advanced Life Support,26.783263374347797,75.78598658020323,Available
AMB_0872,Advanced Life Support,26.999555000013586,75.73442413504507,Available
AMB_0873,Basic Life Support,26.758235673506967,75.88047252467344,Available
AMB_0874,Critical Care,26.99563242637033,75.7810624578061,Available
AMB_0875,Basic Life Support,26.874828333730342,75.98735574642905,Available
AMB_0876,Basic Life Support,26.94635370328492,75.86958381392317,Available
AMB_0877,Basic Life Support,26.916097326463955,75.67335895544103,Available
AMB_0878,Basic Life Support,26.759120529880764,75.82707240241628,Available
AMB_0879,Basic Life Support,26.89069872939086,75.94326343726313,Busy
AMB_0880,Critical Care,26.833639726922637,75.76299681124347,Busy
AMB_0881,Basic Life Support,26.811216935116878,75.7918015421926,Available
AMB_0882,Critical Care,26.946054582008756,75.83765722201821,Busy
AMB_0883,Advanced Life Support,26.771909304513617,75.70977945902553,Busy
AMB_0884,Advanced Life Support,26.86384497841061,75.9945359272814,Available
AMB_0885,Basic Life Support,26.9153536128816,75.7698335192267,Available
AMB_0886,Basic Life Support,26.759521828142155,75.9625612008064,Busy
AMB_0887,Basic Life Support,26.84540353738754,75.96879143588924,Available
AMB_0888,Advanced Life Support,26.916120532784547,75.78334722084894,Busy
AMB_0889,Basic Life Support,26.76710402158466,75.70262242854552,Available
AMB_0890,Basic Life Support,26.775920077177776,75.97571139992006,Available
AMB_0891,Critical Care,26.941515248909976,75.82113053888934,Maintenance
AMB_0892,Basic Life Support,26.904809579762,75.88879181318674,Busy
AMB_0893,Advanced Life Support,26.96324493539544,75.96880983833972,Busy
AMB_0894,Critical Care,26.763731301644253,75.7249443008953,Available
AMB_0895,Advanced Life Support,26.99359792147425,75.99132218778922,Available
AMB_0896,Critical Care,26.832649297904304,75.6810609850962,Available
AMB_0897,Basic Life Support,26.778335470450948,75.91143714681607,Available
AMB_0898,Advanced Life Support,26.935691677221435,75.67400931376255,Busy
AMB_0899,Advanced Life Support,26.79693906282329,75.73136280106311,Available
AMB_0900,Basic Life Support,26.949011590576884,75.76911483212128,Busy
AMB_0901,Basic Life Support,26.785398904309226,75.98326638548473,Available
AMB_0902,Basic Life Support,26.836351078778577,75.86585130689592,Busy
AMB_0903,Advanced Life Support,26.91416583857554,75.97669386064888,Available
AMB_0904,Advanced Life Support,26.871690400663688,75.80816212174513,Available
AMB_0905,Critical Care,26.849875256913155,75.75769773186724,Busy
AMB_0906,Advanced Life Support,26.80935388245383,75.75004881519462,Available
AMB_0907,Critical Care,26.91029305668426,75.67216395079879,Busy
AMB_0908,Advanced Life Support,26.760335242725112,75.86144610363662,Available
AMB_0909,Critical Care,26.952103503316163,75.8554187968617,Busy
AMB_0910,Basic Life Support,26.978188924888496,75.8672517721777,Maintenance
AMB_0911,Advanced Life Support,26.755818548845053,75.90665594409289,Available
AMB_0912,Basic Life Support,26.85672276975977,75.98261842363489,Available
AMB_0913,Advanced Life Support,26.929027055833586,75.81304808901764,Available
AMB_0914,Critical Care,26.87821269143723,75.6671472679369,Busy
AMB_0915,Advanced Life Support,26.932445941953333,75.66594443155377,Available
AMB_0916,Basic Life Support,26.827453549024014,75.75107381361678,Available
AMB_0917,Advanced Life Support,26.92834527324806,75.79372812193456,Busy
AMB_0918,Basic Life Support,26.861582258807996,75.88843469404671,Available
AMB_0919,Basic Life Support,26.754854299506565,75.69741942922772,Available
AMB_0920,Advanced Life Support,26.75667358980408,75.84156179867907,Available
AMB_0921,Basic Life Support,26.927808386016594,75.86614671106844,Available
AMB_0922,Critical Care,26.94731480683761,75.6549438318574,Available
AMB_0923,Advanced Life Support,26.972431217044385,75.78809592760076,Busy
AMB_0924,Advanced Life Support,26.867680198159857,75.77487765280566,Available
AMB_0925,Basic Life Support,26.900095463965016,75.93144109172711,Available
AMB_0926,Critical Care,26.792237261028813,75.9386444990883,Available
AMB_0927,Basic Life Support,26.822075484416832,75.68674578451322,Maintenance
AMB_0928,Advanced Life Support,26.92157992311472,75.86773991104447,Available
AMB_0929,Basic Life Support,26.78113590465933,75.65092053717736,Available
AMB_0930,Critical Care,26.92672187579351,75.95800613419554,Available
AMB_0931,Advanced Life Support,26.976998989451584,75.74438435427759,Available
AMB_0932,Critical Care,26.84448837602854,75.67060821962073,Maintenance
AMB_0933,Basic Life Support,26.833578941592283,75.66285844327686,Busy
AMB_0934,Basic Life Support,26.77427027562238,75.70574829418271,Available
AMB_0935,Advanced Life Support,26.77160860860095,75.98164868896524,Available
AMB_0936,Basic Life Support,26.900784494219337,75.7715182261384,Available
AMB_0937,Basic Life Support,26.752897111019102,75.91705903885457,Available
AMB_0938,Advanced Life Support,26.774222509671485,75.92844384003712,Available
AMB_0939,Advanced Life Support,26.965538873231264,75.85099055802779,Available
AMB_0940,Advanced Life Support,26.906268643865648,75.66047881202263,Available
AMB_0941,Advanced Life Support,26.985935949369154,75.9007253357727,Maintenance
AMB_0942,Basic Life Support,26.902146282666212,75.65366893621257,Available
AMB_0943,Basic Life Support,26.815282305744766,75.77773483312995,Available
AMB_0944,Basic Life Support,26.82348906634696,75.68517754305294,Available
AMB_0945,Basic Life Support,26.96085989364348,75.70871271335852,Available
AMB_0946,Basic Life Support,26.800904614640004,75.92802087056397,Available
AMB_0947,Advanced Life Support,26.781631443327335,75.88387595328794,Available
AMB_0948,Advanced Life Support,26.86249339800118,75.82192549091114,Available
AMB_0949,Advanced Life Support,26.942143198528306,75.8311409686062,Available
AMB_0950,Advanced Life Support,26.812959504099272,75.92086786803834,Busy
AMB_0951,Basic Life Support,26.924094324487413,75.87159905747198,Available
AMB_0952,Basic Life Support,26.966851695513142,75.85060771346987,Available
AMB_0953,Basic Life Support,26.785085390709025,75.81787579829151,Available
AMB_0954,Advanced Life Support,26.767775844404895,75.79599277042196,Available
AMB_0955,Advanced Life Support,26.96909831973284,75.70629931379722,Available
AMB_0956,Basic Life Support,26.937890851160102,75.95276918153553,Available
AMB_0957,Advanced Life Support,26.824284752938258,75.81251782552617,Available
AMB_0958,Advanced Life Support,26.969643533101777,75.83404416878565,Available
AMB_0959,Critical Care,26.888341552119776,75.84723519244255,Available
AMB_0960,Critical Care,26.987722656288245,75.93392829387827,Busy
AMB_0961,Basic Life Support,26.998759199673145,75.69643159476863,Available
AMB_0962,Advanced Life Support,26.905768369837045,75.98144355666803,Available
AMB_0963,Advanced Life Support,26.947695774216218,75.94954133482989,Busy
AMB_0964,Advanced Life Support,26.977524962239467,75.87794747494064,Available
AMB_0965,Advanced Life Support,26.91354983601271,75.76398233950373,Available
AMB_0966,Basic Life Support,26.943967638330957,75.6630034461218,Maintenance
AMB_0967,Basic Life Support,26.820961605519155,75.73577467301513,Busy
AMB_0968,Critical Care,26.99265396127571,75.96749707307644,Maintenance
AMB_0969,Critical Care,26.93223991923999,75.74488630847371,Maintenance
AMB_0970,Critical Care,26.99952392524516,75.84670168935553,Available
AMB_0971,Critical Care,26.98543062546126,75.81787373078954,Available
AMB_0972,Basic Life Support,26.934805651273994,75.92878845302123,Available
AMB_0973,Basic Life Support,26.956759764385186,75.71967398646389,Busy
AMB_0974,Critical Care,26.9595460539362,75.98679034780596,Available
AMB_0975,Critical Care,26.92279565330322,75.72137509110722,Busy
AMB_0976,Basic Life Support,26.99416217946972,75.99795637051052,Available
AMB_0977,Advanced Life Support,26.91207689119721,75.89934416755183,Busy
AMB_0978,Basic Life Support,26.891004630002968,75.96514883390604,Available
AMB_0979,Critical Care,26.87911850342234,75.84492242693699,Busy
AMB_0980,Advanced Life Support,26.763802527444202,75.65073815360913,Available
AMB_0981,Basic Life Support,26.77167109714651,75.75257744643459,Available
AMB_0982,Advanced Life Support,26.88611460809508,75.92735786446808,Available
AMB_0983,Critical Care,26.94224126577043,75.70689232064014,Busy
AMB_0984,Critical Care,26.972836803130225,75.98600651751707,Available
AMB_0985,Critical Care,26.931957181166965,75.68131277757456,Available
AMB_0986,Critical Care,26.997233400073164,75.8010604785677,Available
AMB_0987,Critical Care,26.843189002714556,75.77844069004256,Available
AMB_0988,Critical Care,26.89036491993741,75.94486812967297,Available
AMB_0989,Advanced Life Support,26.920572613211043,75.86256466612866,Available
AMB_0990,Critical Care,26.952884437706427,75.6800559865982,Available
AMB_0991,Advanced Life Support,26.803783376248926,75.87315561073879,Available
AMB_0992,Advanced Life Support,26.952569564136162,75.98022882179993,Available
AMB_0993,Advanced Life Support,26.98026478412945,75.70879701935937,Available
AMB_0994,Advanced Life Support,26.8731215611863,75.70496673156795,Busy
AMB_0995,Basic Life Support,26.85535738992068,75.70292627475668,Available
AMB_0996,Basic Life Support,26.75122051727808,75.91350500189834,Maintenance
AMB_0997,Basic Life Support,26.750444599644307,75.73912515676895,Available
AMB_0998,Advanced Life Support,26.964979078939432,75.8854634486228,Available
AMB_0999,Advanced Life Support,26.790452128269745,75.86485078828369,Available
AMB_1000,Basic Life Support,26.821756162519826,75.80145973909396,Available
